Project;Manager;Category;Key;Author;ChangeDate;Field;From;To
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:07:17.673+0000;Fix version;2.1.1-beta;
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:07:17.673+0000;Summary;test:1 fails:1 trunk:1;fails:1 native:1 builds:1
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:27:51.058+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:27:51.058+0000;Fix version;;3.0.0
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:27:51.058+0000;Fix version;;2.1.1-beta
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:27:51.058+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1194;jlowe;2013-09-13T15:27:51.058+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1194;acmurthy;2013-09-24T23:33:15.032+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1194;acmurthy;2014-01-28T23:34:56.516+0000;Version;2.4.0;
YARN;Apache Hadoop Committee;big-data;YARN-1194;acmurthy;2014-01-28T23:34:56.516+0000;Version;;2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-1194;aw;2014-09-03T23:47:33.028+0000;Fix version;3.0.0;
YARN;Apache Hadoop Committee;big-data;YARN-1201;vinodkv;2014-04-16T22:48:56.177+0000;Issuetype;Bug;Test
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-04-16T23:03:52.778+0000;Assignee;;Wangda Tan
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-04-17T01:08:51.204+0000;Summary;fails:1;fails:1 local:1 resolved:1
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-04-17T01:10:41.711+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-04-17T01:10:52.788+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-01T14:39:34.617+0000;Issuetype;Test;Bug
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-05-02T00:20:47.457+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-05-02T02:24:20.695+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-05-02T07:21:08.249+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-05-02T22:36:24.680+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-05-03T02:42:19.477+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;leftnoteasy;2014-05-03T03:21:01.051+0000;Attachment;;YARN-1201.patch
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T13:20:27.530+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T13:20:27.530+0000;Fix version;;2.5.0
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T13:20:27.530+0000;Target version/s;;2.5.0
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T13:20:27.530+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T23:34:05.436+0000;Target version/s;2.5.0;2.4.1
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T23:34:05.436+0000;Fix version;2.5.0;
YARN;Apache Hadoop Committee;big-data;YARN-1201;djp;2014-05-03T23:34:05.436+0000;Fix version;;2.4.1
YARN;Apache Hadoop Committee;big-data;YARN-1201;acmurthy;2014-06-30T08:18:12.079+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2013-09-17T01:17:53.563+0000;Priority;Major;Blocker
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2013-09-17T01:18:54.300+0000;Labels;;2.1.1-beta
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2013-09-17T01:18:59.778+0000;Fix version;;2.1.1-beta
YARN;Apache Hadoop Committee;big-data;YARN-1206;vinodkv;2013-09-17T04:20:10.531+0000;Link;;This issue is broken by YARN-649
YARN;Apache Hadoop Committee;big-data;YARN-1206;vinodkv;2013-09-17T04:20:44.670+0000;Fix version;2.1.1-beta;
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2013-09-17T05:01:08.014+0000;Description;container:2 link:2 running:1 logs:1 works:1 properly:1 application:1 finished:1 shows:1 exist:1;container:2 link:2 log:1 aggregation:1 disabled:1 running:1 logs:1 works:1 properly:1 application:1 finished:1 shows:1 exist:1
YARN;Apache Hadoop Committee;big-data;YARN-1206;sandyr;2013-09-18T04:51:49.066+0000;Labels;2.1.1-beta;
YARN;Apache Hadoop Committee;big-data;YARN-1206;vinodkv;2013-11-01T01:13:45.990+0000;Target version/s;;2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-1206;jlowe;2014-01-29T20:18:33.360+0000;Target version/s;;2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-1206;acmurthy;2014-02-05T19:21:51.598+0000;Target version/s;2.3.0;3.0.0
YARN;Apache Hadoop Committee;big-data;YARN-1206;acmurthy;2014-02-05T19:22:19.987+0000;Target version/s;3.0.0;2.4.0
YARN;Apache Hadoop Committee;big-data;YARN-1206;rohithsharma;2014-03-04T11:15:50.993+0000;Assignee;;Rohith
YARN;Apache Hadoop Committee;big-data;YARN-1206;rohithsharma;2014-03-04T11:24:33.252+0000;Attachment;;YARN-1206.patch
YARN;Apache Hadoop Committee;big-data;YARN-1206;rohithsharma;2014-03-04T11:25:01.999+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1206;rohithsharma;2014-03-17T12:22:14.681+0000;Attachment;;YARN-1206.1.patch
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T21:36:25.378+0000;Summary;container:1 logs:1 link:1 broken:1 web:1 application:1 finished:1;container:1 logs:1 link:1 broken:1 nm:1 web:1 application:1 finished:1
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T21:55:17.445+0000;Fix version;;2.4.0
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T21:55:17.445+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T21:55:17.445+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T21:55:17.445+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T21:57:44.307+0000;Summary;container:1 logs:1 link:1 broken:1 nm:1 web:1 application:1 finished:1;log:2 container:1 link:1 broken:1 nm:1 web:1 page:1 aggregation:1 disabled:1
YARN;Apache Hadoop Committee;big-data;YARN-1206;jianhe;2014-03-17T22:38:46.960+0000;Summary;log:2 container:1 link:1 broken:1 nm:1 web:1 page:1 aggregation:1 disabled:1;container:2 log:1 link:1 broken:1 nm:1 web:1 page:1 even:1 though:1 local:1 logs:1 available:1
YARN;Apache Hadoop Committee;big-data;YARN-1206;acmurthy;2014-04-10T13:11:48.698+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1206;mukh007;2014-12-22T08:16:27.429+0000;Summary;container:2 log:1 link:1 broken:1 nm:1 web:1 page:1 even:1 though:1 local:1 logs:1 available:1;
YARN;Apache Hadoop Committee;big-data;YARN-1206;mukh007;2014-12-22T08:17:33.551+0000;Summary;;container:1 log:1 link:1 broken:1 nm:1 web:1 page:1
YARN;Apache Hadoop Committee;big-data;YARN-1215;chuanliu;2013-09-18T22:21:21.524+0000;Attachment;;YARN-1215-trunk.patch
YARN;Apache Hadoop Committee;big-data;YARN-1215;chuanliu;2013-09-18T22:53:53.261+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1215;chuanliu;2013-09-25T01:51:03.362+0000;Attachment;;YARN-1215-trunk.2.patch
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-09-25T20:04:14.354+0000;Component;;api
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-09-25T20:04:14.354+0000;Target version/s;;3.0.0, 2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-10-01T22:22:01.395+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-10-01T22:33:04.793+0000;Target version/s;3.0.0, 2.3.0;3.0.0, 2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-10-01T22:41:11.123+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-10-01T22:41:11.123+0000;Fix version;;3.0.0
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-10-01T22:41:11.123+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1215;cnauroth;2013-10-01T22:41:11.123+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1215;aw;2014-09-09T20:09:15.529+0000;Fix version;3.0.0;
YARN;Apache Hadoop Committee;big-data;YARN-1215;vinodkv;2015-06-30T07:13:14.903+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1215;andrew.wang;2016-05-12T18:30:26.472+0000;Version;3.0.0;
YARN;Apache Hadoop Committee;big-data;YARN-1215;andrew.wang;2016-05-12T18:30:26.472+0000;Version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-1219;shanyu;2013-09-19T01:04:15.732+0000;Assignee;;shanyu zhao
YARN;Apache Hadoop Committee;big-data;YARN-1219;shanyu;2013-09-19T21:20:04.772+0000;Attachment;;YARN-1219.patch
YARN;Apache Hadoop Committee;big-data;YARN-1219;shanyu;2013-09-19T21:21:37.424+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1219;ojoshi;2013-09-25T20:48:24.473+0000;Status;Patch Available;Open
YARN;Apache Hadoop Committee;big-data;YARN-1219;ojoshi;2013-09-25T20:48:44.114+0000;Version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1219;shanyu;2013-09-25T23:59:22.368+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1219;cnauroth;2013-10-03T17:22:01.826+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1219;cnauroth;2013-10-04T06:19:49.202+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1219;cnauroth;2013-10-04T06:19:49.202+0000;Status;Open;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1219;vinodkv;2015-06-30T07:20:35.348+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1219;andrew.wang;2016-05-12T18:30:29.389+0000;Version;3.0.0;
YARN;Apache Hadoop Committee;big-data;YARN-1219;andrew.wang;2016-05-12T18:30:29.389+0000;Version;;3.0.0-alpha1
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-25T22:18:29.384+0000;Attachment;;YARN1221_v1.patch.txt
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-25T22:18:43.368+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-27T00:15:40.479+0000;Attachment;;YARN1221_v2.patch.txt
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-27T18:51:39.585+0000;Attachment;;YARN1221_v3.patch.txt
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-27T20:25:42.202+0000;Attachment;;YARN1221_v4.patch
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-27T21:27:54.215+0000;Attachment;;YARN1221_v5.patch
YARN;Apache Hadoop Committee;big-data;YARN-1221;l201514;2013-09-30T20:46:44.376+0000;Attachment;;YARN1221_v6.patch
YARN;Apache Hadoop Committee;big-data;YARN-1221;sandyr;2013-09-30T22:04:18.615+0000;Assignee;;Siqi Li
YARN;Apache Hadoop Committee;big-data;YARN-1221;sandyr;2013-09-30T22:04:51.747+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1221;sandyr;2013-09-30T22:04:51.747+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1221;sandyr;2013-09-30T22:04:51.747+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1221;sandyr;2013-09-30T22:04:51.747+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1221;vinodkv;2015-06-30T07:20:37.117+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-23T21:06:41.664+0000;Assignee;;Xuan Gong
YARN;Apache Hadoop Committee;big-data;YARN-1229;bikassaha;2013-09-24T01:56:00.738+0000;Priority;Critical;Blocker
YARN;Apache Hadoop Committee;big-data;YARN-1229;bikassaha;2013-09-24T01:56:23.984+0000;Hadoop flags;;Incompatible change
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T17:09:49.611+0000;Attachment;;YARN-1229.1.patch
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T17:27:03.021+0000;Attachment;;YARN-1229.2.patch
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T17:27:36.327+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T18:05:51.700+0000;Attachment;;YARN-1229.3.patch
YARN;Apache Hadoop Committee;big-data;YARN-1229;bikassaha;2013-09-24T22:37:25.475+0000;Fix version;2.1.1-beta;
YARN;Apache Hadoop Committee;big-data;YARN-1229;bikassaha;2013-09-24T22:37:25.475+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T23:23:34.913+0000;Attachment;;YARN-1229.4.patch
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T23:42:45.534+0000;Attachment;;YARN-1229.5.patch
YARN;Apache Hadoop Committee;big-data;YARN-1229;xgong;2013-09-24T23:57:35.086+0000;Attachment;;YARN-1229.6.patch
YARN;Apache Hadoop Committee;big-data;YARN-1229;sseth;2013-09-25T00:38:50.019+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1229;sseth;2013-09-25T00:38:50.019+0000;Hadoop flags;Incompatible change;Incompatible change,Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1229;sseth;2013-09-25T00:38:50.019+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1229;hitesh;2013-09-25T18:37:20.250+0000;Link;;This issue relates to YARN-1237
YARN;Apache Hadoop Committee;big-data;YARN-1229;kkambatl;2013-10-06T00:39:44.922+0000;Summary;shell:1 happen:1 fails:1 start:1;service:2 define:1 constraints:1 auxiliary:1 names:1 change:1 name:1 shuffle:1
YARN;Apache Hadoop Committee;big-data;YARN-1229;vinodkv;2015-06-30T07:20:36.486+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-09-25T15:48:00.697+0000;Attachment;;YARN-1236.patch
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-09-25T15:48:03.160+0000;Status;Open;In Progress
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-09-25T15:48:10.754+0000;Status;In Progress;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-10-03T23:36:19.284+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-10-03T23:36:19.284+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-10-03T23:36:19.284+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-10-03T23:36:19.284+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1236;sandyr;2013-10-11T20:27:27.302+0000;Link;;This issue is duplicated by YARN-1122
YARN;Apache Hadoop Committee;big-data;YARN-1236;vinodkv;2015-06-30T07:20:33.070+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1237;hitesh;2013-09-25T18:37:20.254+0000;Link;;This issue is related to YARN-1229
YARN;Apache Hadoop Committee;big-data;YARN-1237;brahmareddy;2015-02-11T05:13:02.012+0000;Assignee;;Brahma Reddy Battula
YARN;Apache Hadoop Committee;big-data;YARN-1237;brahmareddy;2015-02-11T09:50:36.871+0000;Attachment;;YARN-1237.patch
YARN;Apache Hadoop Committee;big-data;YARN-1237;brahmareddy;2015-02-11T09:51:30.868+0000;Target version/s;2.2.0;3.0.0, 2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-1237;brahmareddy;2015-02-11T09:51:30.868+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1237;ozawa;2015-02-12T05:28:48.181+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1237;ozawa;2015-02-12T06:22:55.873+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1237;ozawa;2015-02-12T06:22:55.873+0000;Fix version;;2.7.0
YARN;Apache Hadoop Committee;big-data;YARN-1237;ozawa;2015-02-12T06:22:55.873+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1237;ozawa;2015-02-12T06:23:07.294+0000;Version;;2.6.0
YARN;Apache Hadoop Committee;big-data;YARN-1237;vinodkv;2015-04-10T20:10:08.660+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-09-30T21:21:04.840+0000;Attachment;;YARN-1241.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-09-30T21:21:09.590+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-09-30T22:02:38.410+0000;Attachment;;YARN-1241-1.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-09-30T23:57:07.109+0000;Attachment;;YARN-1241-2.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-10-01T02:19:16.587+0000;Attachment;;YARN-1241-3.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-10-09T23:12:31.524+0000;Attachment;;YARN-1241-4.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-10-09T23:40:32.037+0000;Attachment;;YARN-1241-5.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-10-16T23:47:09.649+0000;Attachment;;YARN-1241-6.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-13T22:26:00.179+0000;Attachment;;YARN-1241-7.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-14T03:00:22.848+0000;Attachment;;YARN-1241-8.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-15T21:59:11.208+0000;Attachment;;YARN-1241-9.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-27T01:12:10.299+0000;Attachment;;YARN-1241-10.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-28T02:07:05.296+0000;Attachment;;YARN-1241-11.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-28T02:08:49.563+0000;Attachment;;YARN-1241-11.patch
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-28T02:09:03.001+0000;Attachment;YARN-1241-11.patch;
YARN;Apache Hadoop Committee;big-data;YARN-1241;kkambatl;2013-11-29T05:05:56.375+0000;Assignee;Sandy Ryza;Karthik Kambatla
YARN;Apache Hadoop Committee;big-data;YARN-1241;kkambatl;2013-11-29T06:15:21.737+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-29T19:01:44.598+0000;Summary;fair:1 scheduler:1 work:1 non:1 leaf:1 queues:1;fair:1 scheduler:1 work:1 non:1 leaf:1 queues:1
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-29T19:01:49.748+0000;Assignee;Karthik Kambatla;Sandy Ryza
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-29T19:15:41.057+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-29T19:15:41.057+0000;Fix version;;2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-1241;sandyr;2013-11-29T19:15:41.057+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1241;acmurthy;2014-01-28T23:34:56.922+0000;Fix version;2.4.0;
YARN;Apache Hadoop Committee;big-data;YARN-1241;acmurthy;2014-01-28T23:34:56.922+0000;Fix version;;2.3.0
YARN;Apache Hadoop Committee;big-data;YARN-1241;acmurthy;2014-02-24T20:56:41.080+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1241;fatkun;2014-08-08T02:58:58.236+0000;Summary;fair:1 scheduler:1 work:1 non:1 leaf:1 queues:1;fair:1 scheduler:1 work:1 non:1 leaf:1 queues:1
YARN;Apache Hadoop Committee;big-data;YARN-1241;fatkun;2014-08-08T02:59:20.188+0000;Summary;fair:1 scheduler:1 work:1 non:1 leaf:1 queues:1;fair:1 scheduler:1 work:1 non:1 leaf:1 queues:1
YARN;Apache Hadoop Committee;big-data;YARN-1243;saneax;2013-09-26T11:54:43.238+0000;Summary;error:1 handling:1 event:1 type:1 scheduler:1 java:1;error:1 handling:1 event:1 type:1 scheduler:1 java:1
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:04.824+0000;Component;capacity-sched;
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:04.824+0000;Component;;capacityscheduler
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:04.824+0000;Version;0.23.8;
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:04.824+0000;Version;;0.23.8
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:04.824+0000;Key;MAPREDUCE-5539;YARN-1243
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:04.824+0000;Project;Hadoop Map/Reduce;Hadoop YARN
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T13:33:39.979+0000;Link;;This issue relates to YARN-845
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T15:06:21.488+0000;Attachment;;YARN-1243.branch-0.23.patch
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T15:06:35.955+0000;Assignee;;Jason Lowe
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T15:06:35.955+0000;Target version/s;;0.23.10
YARN;Apache Hadoop Committee;big-data;YARN-1243;jlowe;2013-09-26T15:06:35.955+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1243;jeagles;2013-09-26T20:29:56.067+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1243;jeagles;2013-09-26T20:29:56.067+0000;Fix version;;0.23.10
YARN;Apache Hadoop Committee;big-data;YARN-1243;jeagles;2013-09-26T20:29:56.067+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1243;tgraves;2013-12-10T14:55:51.013+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1247;rvs;2013-09-27T23:20:51.987+0000;Attachment;;0001-YARN-1247.-test-container-executor-has-gotten-out-of.patch
YARN;Apache Hadoop Committee;big-data;YARN-1247;rvs;2013-09-27T23:21:00.253+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1247;rvs;2013-09-27T23:21:08.156+0000;Fix version;2.1.2-beta;
YARN;Apache Hadoop Committee;big-data;YARN-1247;tucu00;2013-09-30T22:56:56.606+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1247;tucu00;2013-09-30T22:56:56.606+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1247;tucu00;2013-09-30T22:56:56.606+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1247;tucu00;2013-09-30T22:56:56.606+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1247;vinodkv;2015-06-30T07:20:32.706+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1251;djp;2013-10-04T13:33:04.264+0000;Attachment;;YARN-1225-kickOffTestDS.patch
YARN;Apache Hadoop Committee;big-data;YARN-1251;djp;2013-10-04T13:33:13.241+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1251;djp;2013-10-04T13:35:54.669+0000;Description;details:1 please:1 refer:1 https:1 builds:1 apache:1 job:1 yarn:1 build:1;trunk:1 failed:1 consistently:1 recently:1 details:1 please:1 refer:1 https:1 builds:1 apache:1 job:1 yarn:1 build:1
YARN;Apache Hadoop Committee;big-data;YARN-1251;xgong;2013-10-04T17:22:51.794+0000;Attachment;;error.log
YARN;Apache Hadoop Committee;big-data;YARN-1251;xgong;2013-10-04T23:51:01.546+0000;Assignee;;Xuan Gong
YARN;Apache Hadoop Committee;big-data;YARN-1251;xgong;2013-10-04T23:58:58.395+0000;Attachment;;YARN-1251.1.patch
YARN;Apache Hadoop Committee;big-data;YARN-1251;hitesh;2013-10-05T00:50:14.920+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1251;hitesh;2013-10-05T00:50:14.920+0000;Fix version;;2.1.2-beta
YARN;Apache Hadoop Committee;big-data;YARN-1251;hitesh;2013-10-05T00:50:14.920+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1251;vinodkv;2015-06-30T07:20:33.245+0000;Status;Resolved;Closed
YARN;Apache Hadoop Committee;big-data;YARN-1259;rkanter;2013-10-14T17:39:47.457+0000;Assignee;;Robert Kanter
YARN;Apache Hadoop Committee;big-data;YARN-1259;rkanter;2013-10-14T18:09:24.120+0000;Attachment;;YARN-1259.patch
YARN;Apache Hadoop Committee;big-data;YARN-1259;rkanter;2013-10-14T18:09:29.507+0000;Status;Open;Patch Available
YARN;Apache Hadoop Committee;big-data;YARN-1259;sandyr;2013-10-14T21:09:19.722+0000;Resolution;;Fixed
YARN;Apache Hadoop Committee;big-data;YARN-1259;sandyr;2013-10-14T21:09:19.722+0000;Fix version;;2.2.1
YARN;Apache Hadoop Committee;big-data;YARN-1259;sandyr;2013-10-14T21:09:19.722+0000;Hadoop flags;;Reviewed
YARN;Apache Hadoop Committee;big-data;YARN-1259;sandyr;2013-10-14T21:09:19.722+0000;Status;Patch Available;Resolved
YARN;Apache Hadoop Committee;big-data;YARN-1259;vinodkv;2014-02-06T19:55:38.540+0000;Priority;Major;Trivial
